title,genres,link
미니멀리즘: 오늘도 비우는 사람들,다큐멘터리 영화,https://www.netflix.com/kr/title/81074662
세렌디피티,로맨틱 코미디 미국 영화 로맨스 영화 코미디,https://www.netflix.com/kr/title/60021634
드래곤 프린스,TV 프로그램·키즈 TV 만화 TV 프로그램·판타지,https://www.netflix.com/kr/title/80212245
본능의 집행자,미국 영화 스릴러 영화,https://www.netflix.com/kr/title/80125671
샌 안드레아스,미국 영화 액션 & 어드벤처,https://www.netflix.com/kr/title/80027980
12년의 밤,실화 바탕 영화 영화·도서 원작 드라마 장르 영화,https://www.netflix.com/kr/title/80185375
천문: 하늘에 묻는다,실화 바탕 영화 시대물 드라마 장르 영화,https://www.netflix.com/kr/title/81313505
네버 해브 아이 에버,TV 프로그램·10대 TV 드라마 TV 프로그램·코미디 미국 TV 프로그램,https://www.netflix.com/kr/title/80179190
원 나잇 인 파리,스탠드업 코미디 코미디,https://www.netflix.com/kr/title/81453268
스토어웨이,영화·SF 스릴러 영화,https://www.netflix.com/kr/title/81321986
콩: 스컬 아일랜드,미국 영화 액션 & 어드벤처,https://www.netflix.com/kr/title/80139562
루폴의 드래그 레이스: 올스타,리얼리티 TV 미국 TV 프로그램,https://www.netflix.com/kr/title/81040957
파이어플라이 레인,TV 드라마·로맨스 도서 원작 TV 프로그램 TV 드라마 미국 TV 프로그램,https://www.netflix.com/kr/title/80994340
플로리다 프로젝트,미국 영화 드라마 장르 영화 인디 영화,https://www.netflix.com/kr/title/80194388
레모니 스니켓의 위험한 대결,TV 프로그램·키즈 도서 원작 TV 프로그램 TV 드라마 TV 프로그램·코미디,https://www.netflix.com/kr/title/80050008
한니발,미국 영화 영화·도서 원작 스릴러 영화 호러 영화,https://www.netflix.com/kr/title/60001822
하이 라이프,영화·SF 스릴러 영화,https://www.netflix.com/kr/title/81032217
인시디어스 3,미국 영화 호러 영화,https://www.netflix.com/kr/title/80028439
더 라스트 레터,미국 영화 영화·도서 원작 드라마 장르 영화 로맨스 영화,https://www.netflix.com/kr/title/81030821
"그녀, 안드로이드",TV 프로그램·범죄 TV 드라마,https://www.netflix.com/kr/title/81026915
러빙 빈센트,폴란드 작품,https://www.netflix.com/kr/title/80171527
백 투 더 퓨처 3,영화·SF 가족 영화 미국 영화 서부 영화 액션 & 어드벤처 코미디 고전 영화 영화·어린이 & 가족,https://www.netflix.com/kr/title/60024059
이웃집 토토로,가족 영화 애니메이션 영화 고전 영화 영화·어린이 & 가족,https://www.netflix.com/kr/title/60032294
해피!,TV 프로그램·범죄 TV 프로그램·코미디 미국 TV 프로그램 TV 프로그램·액션 & 어드벤처,https://www.netflix.com/kr/title/80177346
더 저지,미국 영화 드라마 장르 영화,https://www.netflix.com/kr/title/70305896
게임 체인저,실화 바탕 영화 미국 영화 드라마 장르 영화,https://www.netflix.com/kr/title/80064511
첫 키스만 50번째,로맨틱 코미디 미국 영화 로맨스 영화 코미디,https://www.netflix.com/kr/title/60033311
하이스쿨 DXD,일본 스쿨 애니메이션 액션 애니메이션 애니메이션 시리즈,https://www.netflix.com/kr/title/80005873
트라이얼 오브 더 시카고 7,실화 바탕 영화 미국 영화 드라마 장르 영화,https://www.netflix.com/kr/title/81043755
아메리칸 메이드,실화 바탕 영화 미국 영화 액션 & 어드벤처 코미디,https://www.netflix.com/kr/title/80121192
살인 없는 땅,TV 프로그램·미스터리 TV 프로그램·범죄 TV 드라마,https://www.netflix.com/kr/title/80145143
월요일이 사라졌다,영화·SF 미국 영화 액션 & 어드벤처,https://www.netflix.com/kr/title/80146805
타임리스,미국 TV 프로그램 TV 프로그램·액션 & 어드벤처,https://www.netflix.com/kr/title/80113627
몬티 파이튼의 비행 서커스,TV 프로그램·코미디,https://www.netflix.com/kr/title/70213238
좋은 친구들,스릴러 영화,https://www.netflix.com/kr/title/80019068
"너, 그, 그녀 그리고 우리",코미디,https://www.netflix.com/kr/title/81350337
엘리트들,TV 프로그램·미스터리 TV 프로그램·범죄 TV 프로그램·10대 TV 프로그램·스릴러 TV 드라마,https://www.netflix.com/kr/title/80200942
스타트렉: 애니메이션,TV 프로그램·키즈 TV 만화,https://www.netflix.com/kr/title/70208521
데몰리션,미국 영화 코미디,https://www.netflix.com/kr/title/80083754
백악관 최후의 날,미국 영화 액션 & 어드벤처,https://www.netflix.com/kr/title/70259801
가장 보통의 연애,로맨틱 코미디 로맨스 영화 코미디,https://www.netflix.com/kr/title/81241214
마이애미 바이스,미국 영화 액션 & 어드벤처,https://www.netflix.com/kr/title/70044892
하이-라이즈,영화·도서 원작 스릴러 영화 인디 영화,https://www.netflix.com/kr/title/80081620
아스달 연대기,TV 프로그램·판타지 한국 드라마 시대물 TV 드라마 TV 프로그램·액션 & 어드벤처,https://www.netflix.com/kr/title/81028895
스즈미야 하루히의 우울 1기,일본 스쿨 애니메이션 애니메이션 시리즈,https://www.netflix.com/kr/title/81056036
마르첼라,TV 프로그램·범죄 TV 프로그램·스릴러 TV 드라마,https://www.netflix.com/kr/title/80094728
인사이드 잡,다큐멘터리 영화 미국 영화,https://www.netflix.com/kr/title/70139555
극장판 미소녀 전사 세일러 문 이터널,액션 애니메이션 애니메이션 영화 영화·어린이 & 가족,https://www.netflix.com/kr/title/81214399
힐다,TV 프로그램·키즈 TV 만화,https://www.netflix.com/kr/title/80115346
행오버 2,미국 영화 코미디,https://www.netflix.com/kr/title/70167070
더 소사이어티,TV 프로그램·10대 TV 드라마 미국 TV 프로그램,https://www.netflix.com/kr/title/80197989
맹크,실화 바탕 영화 미국 영화 드라마 장르 영화,https://www.netflix.com/kr/title/81117189
끝까지 간다,스릴러 영화,https://www.netflix.com/kr/title/80013285
엑시트,액션 & 어드벤처 코미디,https://www.netflix.com/kr/title/81336395
나의 마더,영화·SF 스릴러 영화,https://www.netflix.com/kr/title/80227090
센스 앤 센서빌리티,시대물 영화·도서 원작 드라마 장르 영화 로맨스 영화,https://www.netflix.com/kr/title/948002
악녀,액션 & 어드벤처,https://www.netflix.com/kr/title/80194387
소시지 파티,미국 영화 액션 & 어드벤처 코미디,https://www.netflix.com/kr/title/80098100
터미네이터 제니시스,영화·SF 미국 영화 액션 & 어드벤처,https://www.netflix.com/kr/title/80031634
식극의 소마,TV 프로그램·10대 일본 스쿨 애니메이션 일본 소년 만화를 만나다 드라마 장르 애니메이션 애니메이션 시리즈,https://www.netflix.com/kr/title/80182054
시간여행자,TV 프로그램·스릴러 TV 드라마,https://www.netflix.com/kr/title/80105699
100만 엔의 여인들,TV 프로그램·미스터리 TV 프로그램·범죄 TV 프로그램·스릴러 TV 드라마,https://www.netflix.com/kr/title/80170687
마블 디펜더스,TV 드라마 미국 TV 프로그램 TV 프로그램·액션 & 어드벤처,https://www.netflix.com/kr/title/80002566
어쌔신: 더 비기닝,미국 영화 영화·도서 원작 액션 & 어드벤처,https://www.netflix.com/kr/title/80182951
원 데이 앳 어 타임,시트콤 TV 프로그램·코미디 미국 TV 프로그램,https://www.netflix.com/kr/title/80095532
그레이스,TV 프로그램·범죄 도서 원작 TV 프로그램 시대물 TV 드라마,https://www.netflix.com/kr/title/80119411
시간이탈자,스릴러 영화 로맨스 영화,https://www.netflix.com/kr/title/80105339
국가대표2,코미디,https://www.netflix.com/kr/title/80131732
블랙 클로버,일본 소년 만화를 만나다 액션 애니메이션 애니메이션 시리즈,https://www.netflix.com/kr/title/80238012
미스핏: 더 시리즈,TV 프로그램·키즈 TV 프로그램·10대 TV 프로그램·코미디 음악 & 뮤지컬,https://www.netflix.com/kr/title/81275940
이스케이프 플랜,미국 영화 액션 & 어드벤처,https://www.netflix.com/kr/title/70273614
다크타워: 희망의 탑,미국 영화 영화·도서 원작 액션 & 어드벤처,https://www.netflix.com/kr/title/80133493
크리스마스에 집에 가려면,TV 드라마·로맨스 TV 드라마 TV 프로그램·코미디,https://www.netflix.com/kr/title/81083590
인시디어스4: 라스트 키,미국 영화 호러 영화,https://www.netflix.com/kr/title/80185924
파우다: 혼돈,TV 프로그램·스릴러 TV 드라마 TV 프로그램·액션 & 어드벤처,https://www.netflix.com/kr/title/80113612
성역의 범죄,TV 프로그램·범죄 다큐멘터리·역사,https://www.netflix.com/kr/title/80991879
러브 앤 몬스터스,영화·SF 가족 영화 미국 영화 청춘 영화 액션 & 어드벤처 코미디 영화·어린이 & 가족,https://www.netflix.com/kr/title/81277430
스트레이트 아웃 오브 컴턴,실화 바탕 영화 미국 영화 드라마 장르 영화 음악 & 뮤지컬,https://www.netflix.com/kr/title/80041415
날씨의 아이,드라마 장르 애니메이션 애니메이션 영화 청춘 영화 로맨스 영화,https://www.netflix.com/kr/title/81172898
내가 사랑했던 모든 남자들에게,로맨틱 코미디 미국 영화 청춘 영화 영화·도서 원작 로맨스 영화 코미디,https://www.netflix.com/kr/title/80203147
쌍화점,LGBTQ 영화 시대물 드라마 장르 영화 로맨스 영화,https://www.netflix.com/kr/title/70142545
에린 브로코비치,실화 바탕 영화 미국 영화 드라마 장르 영화,https://www.netflix.com/kr/title/60000165
LEGO 닌자고: 스핀짓주 마스터,TV 프로그램·키즈 TV 만화,https://www.netflix.com/kr/title/70252973
콘스탄틴,미국 영화 영화·도서 원작 액션 & 어드벤처,https://www.netflix.com/kr/title/70019508
누나의 첫사랑,TV 프로그램·코미디,https://www.netflix.com/kr/title/81137134
낙원의 밤,드라마 장르 영화,https://www.netflix.com/kr/title/81342504
후궁：제왕의 첩,시대물 드라마 장르 영화,https://www.netflix.com/kr/title/80091196
몬스터 패밀리,가족 영화 영화·도서 원작 영화·어린이 & 가족,https://www.netflix.com/kr/title/80194610
마블 아이언 피스트,TV 드라마 미국 TV 프로그램 TV 프로그램·액션 & 어드벤처,https://www.netflix.com/kr/title/80002612
조 블랙의 사랑,미국 영화 드라마 장르 영화 로맨스 영화,https://www.netflix.com/kr/title/5670418
쿵푸허슬,무술 영화 액션 & 어드벤처 코미디,https://www.netflix.com/kr/title/70020728
리추얼: 숲속에 있다,영화·도서 원작 호러 영화,https://www.netflix.com/kr/title/80217312
그 남자의 집,미국 영화 호러 영화 인디 영화,https://www.netflix.com/kr/title/81231197
아우터뱅크스,TV 프로그램·10대 TV 드라마 미국 TV 프로그램 TV 프로그램·액션 & 어드벤처,https://www.netflix.com/kr/title/80236318
어웨이,TV 드라마·로맨스 도서 원작 TV 프로그램 TV 드라마 미국 TV 프로그램,https://www.netflix.com/kr/title/80214512
다운사이징,미국 영화 코미디,https://www.netflix.com/kr/title/80192836
혼자 사는 사람들,드라마 장르 영화,https://www.netflix.com/kr/title/81489763
어둠 속으로,도서 원작 TV 프로그램 TV 프로그램·스릴러 TV 드라마,https://www.netflix.com/kr/title/81008221
나를 기억해,미스터리 스릴러 영화,https://www.netflix.com/kr/title/81388044
도사하산,시대물 영화·도서 원작 액션 & 어드벤처,https://www.netflix.com/kr/title/80137868
언컷 젬스,미국 영화 스릴러 영화,https://www.netflix.com/kr/title/80990663
게이브리얼의 죽음: 누구의 책임인가?,TV 프로그램·범죄 미국 TV 프로그램,https://www.netflix.com/kr/title/80220207
벽 속에 숨은 마법시계,미스터리 가족 영화 미국 영화 영화·도서 원작 코미디 영화·어린이 & 가족,https://www.netflix.com/kr/title/80986886
아더 크리스마스,가족 영화 코미디 영화·어린이 & 가족,https://www.netflix.com/kr/title/70202138
슈렉 2,가족 영화 미국 영화 영화·도서 원작 코미디 영화·어린이 & 가족,https://www.netflix.com/kr/title/60034572
불량공주 모모코,영화·SF 영화·도서 원작 코미디,https://www.netflix.com/kr/title/70040500
주(Zoo),도서 원작 TV 프로그램 TV 프로그램·스릴러 TV 드라마 미국 TV 프로그램,https://www.netflix.com/kr/title/80011206
작전명 히아신스,LGBTQ 영화 드라마 장르 영화,https://www.netflix.com/kr/title/81258692
마법사 멀린,TV 프로그램·판타지 TV 드라마 TV 프로그램·액션 & 어드벤처,https://www.netflix.com/kr/title/70142436
암살교실,일본 스쿨 애니메이션 일본 소년 만화를 만나다 액션 애니메이션 애니메이션 시리즈,https://www.netflix.com/kr/title/80045948
크리미널 스쿼드,미국 영화 액션 & 어드벤처,https://www.netflix.com/kr/title/80196448
컨트롤 Z,TV 프로그램·10대 TV 드라마,https://www.netflix.com/kr/title/81021245
이퀼리브리엄,영화·SF 미국 영화 액션 & 어드벤처,https://www.netflix.com/kr/title/60024935
나우 유 씨 미 2,미스터리 미국 영화 액션 & 어드벤처,https://www.netflix.com/kr/title/80093138
그녀의 조각들,미국 영화 드라마 장르 영화,https://www.netflix.com/kr/title/81128745
트라이건,액션 애니메이션 애니메이션 시리즈,https://www.netflix.com/kr/title/70202899
체인지데이즈,리얼리티 TV,https://www.netflix.com/kr/title/81474612
딥워터 호라이즌,실화 바탕 영화 미국 영화 액션 & 어드벤처,https://www.netflix.com/kr/title/80104412
토탈 리콜,미스터리 영화·SF 미국 영화 영화·도서 원작 액션 & 어드벤처,https://www.netflix.com/kr/title/70219498
수상한 그녀,코미디,https://www.netflix.com/kr/title/70299544
어멘드: 미국을 위한 투쟁,다큐멘터리·역사 미국 TV 프로그램,https://www.netflix.com/kr/title/80219054
지정생존자,TV 프로그램·범죄 TV 프로그램·스릴러 TV 드라마 미국 TV 프로그램,https://www.netflix.com/kr/title/80113647
